
					I Sử Ký 1				|
Họ phân cấp cho chúng thành Hếp-rôn tại xứ Giu-đa và các cõi bốn phía.|在 猶 大 地 中 得 了 希 伯 崙 、 和 四 圍 的 郊 野 、
Song đất ruộng và hương thôn của thành đều ban cho Ca-lép, con trai Giê-phu-nê.|只 是 屬 城 的 田 地 和 村 莊 、 都 為 耶 孚 尼 的 兒 子 迦 勒 所 得 。
Lại con cháu A-rôn được những thành ẩn náu, là Hếp-rôn, Líp-na, và địa hạt nó; Gia-tia, Ech-tê-mô -a, và địa hạt nó;|亞 倫 的 子 孫 得 了 逃 城 希 伯 崙 、 又 得 了 立 拿 與 其 郊 野 、 雅 提 珥 、 以 實 提 莫 、 與 其 郊 野 、
Hi-lên, với địa hạt nó; Đê-bia, với địa hạt nó;|希 崙 與 其 郊 野 、 底 璧 與 其 郊 野 、
A-san, với địa hạt nó; Bết-Sê-mết, với địa hạt nó.|亞 珊 與 其 郊 野 、 伯 示 麥 與 其 郊 野 。
Bởi từ chi phái Bên-gia-min họ được Ghê-ba, với địa hạt nó; A-lê-mết, với địa hạt nó; A-na-tốt, với địa hạt nó. Các thành của chúng cộng lại được mười ba cái, tùy theo gia tộc họ.|在 便 雅 憫 支 派 的 地 中 、 得 了 迦 巴 與 其 郊 野 、 阿 勒 篾 與 其 郊 野 、 亞 拿 突 與 其 郊 野 ． 他 們 諸 家 所 得 的 城 共 十 三 座 。
Con cháu Kê-hát còn lại bắt thăm mà được mười thành trong nửa chi phái Mê-na-se.|哥 轄 族 其 餘 的 人 又 拈 鬮 、 在 瑪 拿 西 半 支 派 的 地 中 得 了 十 座 城 。
Con cháu Ghẹt-sôn, tùy theo họ hàng, đều được mười ba thành bởi trong chi phái Y-sa-ca, chi phái A-se, chi phái Nép-tha-li, và chi phái Ma-na-se tại đất Ba-san.|革 順 族 、 按 著 宗 族 、 在 以 薩 迦 支 派 的 地 中 、 亞 設 支 派 的 地 中 、 拿 弗 他 利 支 派 的 地 中 、 巴 珊 內 瑪 拿 西 支 派 的 地 中 、 得 了 十 三 座 城 。
Con cháu Mê-ra-ri, tùy theo gia tộc họ, đều bắt thăm mà được mười hai thành, bởi trong chi phái Ru-bên, chi phái Gát và chi phái Sa-bu-lôn.|米 拉 利 族 、 按 著 宗 族 拈 鬮 、 在 流 便 支 派 的 地 中 、 迦 得 支 派 的 地 中 、 西 布 倫 支 派 的 地 中 、 得 了 十 二 座 城 。
Dân Y-sơ-ra-ên chia cấp cho người Lê-vi các thành ấy và địa hạt nó.|以 色 列 人 將 這 些 城 與 其 郊 野 、 給 了 利 未 人 。
Họ bắt thăm mà cho bởi trong chi phái Giu-đa, chi phái Si-mê-ôn, và chi phái Bên-gia-min, những thành đã kể ở trên.|這 以 上 錄 名 的 城 、 在 猶 大 、 西 緬 、 便 雅 憫 、 三 支 派 的 地 中 ． 以 色 列 人 拈 鬮 給 了 他 們 。
Trong người Kê-hát có mấy nhà đã được những thành bởi trong chi phái Ep-ra-im;|哥 轄 族 中 、 有 幾 家 在 以 法 蓮 支 派 的 地 中 也 得 了 城 邑 、
chúng được những thành ẩn náu, là Si-chem với địa hạt nó, tại trên núi Ep-ra-im, Ghê-xe với địa hạt nó,|在 以 法 蓮 山 地 、 得 了 逃 城 示 劍 與 其 郊 野 、 又 得 了 基 色 與 其 郊 野 、
Giốc-mê-am với địa hạt nó, Bết-Hô-rôn với địa hạt nó,|約 緬 與 其 郊 野 、 伯 和 崙 與 其 郊 野 、
A-gia-lôn với địa hạt nó, Gát-Rim-môn với địa hạt nó;|亞 雅 崙 與 其 郊 野 、 迦 特 臨 門 與 其 郊 野 。
và bởi trong nửa chi phái Mê-na-se họ được A-ne với địa hạt nó, Bi-lê-am với địa hạt nó. Người ta chia cấp các thành ấy cho những người của dòng Kê-hát còn sót lại.|哥 轄 族 其 餘 的 人 在 瑪 拿 西 半 支 派 的 地 中 、 得 了 亞 乃 與 其 郊 野 、 比 連 與 其 郊 野 。
Con cháu Ghẹt-sôn bởi họ hàng của nửa chi phái Mê-na-se, được Gô-lan ở đất Ba-san với địa hạt nó; Ach-ta-rốt với địa hạt nó;|革 順 族 、 在 瑪 拿 西 半 支 派 的 地 中 、 得 了 巴 珊 的 哥 蘭 與 其 郊 野 、 亞 斯 他 錄 與 其 郊 野 。
bởi chi phái Y-sa-ca, họ được Kê-đe với địa hạt nó;|又 在 以 薩 迦 支 派 的 地 中 、 得 了 基 低 斯 與 其 郊 野 、 大 比 拉 與 其 郊 野 、
Ra-mốt với địa hạt nó; A-nem với địa hạt nó;|拉 末 與 其 郊 野 、 亞 年 與 其 郊 野 。
bởi chi phái A-se, họ được Ma-sanh với địa hạt nó; Ap-đôn với địa hạt nó; Hu-cô với địa hạt nó;|在 亞 設 支 派 的 地 中 、 得 了 瑪 沙 與 其 郊 野 、 押 頓 與 其 郊 野 、
Rê-hốp với địa hạt nó;|戶 割 與 其 郊 野 、 利 合 與 其 郊 野 。
bởi chi phái Nép-ta-li, họ được Kê-đe trong Ga-li-lê, với địa hạt nó; Ham-môn với địa hạt nó; Ki-ria-ta-im với địa hạt nó.|在 拿 弗 他 利 支 派 的 地 中 、 得 了 加 利 利 的 基 低 斯 與 其 郊 野 、 哈 們 與 其 郊 野 、 基 列 亭 與 其 郊 野 。
Con cháu Mê-ra-ri còn sót lại bởi chi phái Sa-bu-lôn được Ri-mô-nô với địa hạt nó; Tha-bô với địa hạt nó;|還 有 米 拉 利 族 的 人 、 在 西 布 倫 支 派 的 地 中 、 得 了 臨 摩 挪 與 其 郊 野 、 他 泊 與 其 郊 野 。
còn bên kia sông Giô-đanh về phía đông, đối ngang Giê-ri-cô, bởi chi phái Ru-bên, họ được Bết-se trong rừng với địa hạt nó; Gia-xa với địa hạt nó;|又 在 耶 利 哥 的 約 但 河 東 、 在 流 便 支 派 的 地 中 、 得 了 曠 野 的 比 悉 與 其 郊 野 、 雅 哈 撒 與 其 郊 野 、
Kê-đê-mốt với địa hạt nó; Mê-phát với địa hạt nó;|基 底 莫 與 其 郊 野 、 米 法 押 與 其 郊 野 、
bởi chi phái Gát, họ được Ra-mốt ở đất Ga-la-át, với địa hạt nó; Ma-ha-na-im với địa hạt nó;|又 在 迦 得 支 派 的 地 中 、 得 了 基 列 的 拉 末 與 其 郊 野 、 瑪 哈 念 與 其 郊 野 、
Hết-bôn với địa hạt nó; Gia-ê-xe với địa hạt nó.|希 實 本 與 其 郊 野 、 雅 謝 與 其 郊 野 。

					I Sử Ký 7				|
						歷代志上 7					
Con trai của Y-sa-ca là: Thô-la, Phu -a, Gia-súp, và Sim-rôn, bốn người.|以 薩 迦 的 兒 子 是 陀 拉 、 普 瓦 、 雅 述 、 〔 雅 述 在 創 世 記 第 四 十 六 章 十 三 節 作 約 伯 〕 伸 崙 、 共 四 人 。
Con trai của Thô-la là: U-xi, Rê-pha-gia, Giê-ri-ên, Giác-mai, Díp-sam, Sa-mu-ên, đều là trưởng trong tông tộc Thô-la, và làm người anh hùng, mạnh dạn trong dòng dõi họ; về đời Đa-vít, số con cái họ được hai vạn hai ngàn sáu trăm người.|陀 拉 的 兒 子 是 烏 西 、 利 法 雅 、 耶 勒 、 雅 買 、 易 伯 散 、 示 母 利 、 都 是 陀 拉 的 族 長 、 是 大 能 的 勇 士 ． 到 大 衛 年 間 、 他 們 的 人 數 共 有 二 萬 二 千 六 百 名 。
Con trai của U-xi là Dít-ra-hia; con trai của Dít-ra-hia là Mi-ca-ên, O-ba-đia, Giô-ên, và Di-si-gia, cả cha con năm người, đều là trưởng tộc|烏 西 的 兒 子 是 伊 斯 拉 希 、 伊 斯 拉 希 的 兒 子 是 米 迦 勒 、 俄 巴 底 亞 、 約 珥 、 伊 示 雅 、 共 五 人 、 都 是 族 長 。
với họ có những đội binh sẵn ra trận, cứ theo tông tộc và thế hệ của chúng, số được ba vạn sáu ngàn quân; bởi vì chúng có nhiều vợ và nhiều con.|他 們 所 率 領 的 、 按 著 宗 族 出 戰 的 軍 隊 、 共 有 三 萬 六 千 人 、 因 為 他 們 的 妻 和 子 眾 多 。
Lại anh em chúng trong dòng Y-sa-ca, là những người anh hùng, mạnh dạn, theo gia phổ, số được tám vạn bảy ngàn tên.|他 們 的 族 弟 兄 在 以 薩 迦 各 族 中 、 都 是 大 能 的 勇 士 、 按 著 家 譜 計 算 、 共 有 八 萬 七 千 人 。
Con trai của Bên-gia-min là Bê-la, Bê-ke, và Giê-đi -a-ên, ba người.|便 雅 憫 的 兒 子 是 比 拉 、 比 結 、 耶 疊 、 共 三 人 。
con trai của Bê-la là Et-bôn, U-xi, U-xi-ên, Giê-ri-mốt, và Y-ri, năm người; thảy đều là trưởng tộc, người mạnh dạn; số con cháu họ, theo gia phổ, được hai vạn hai ngàn ba mươi bốn người.|比 拉 的 兒 子 是 以 斯 本 、 烏 西 、 烏 薛 、 耶 利 摩 、 以 利 、 共 五 人 、 都 是 族 長 、 是 大 能 的 勇 士 ． 按 著 家 譜 計 算 、 他 們 的 子 孫 共 有 二 萬 二 千 零 三 十 四 人 。
Con trai của Bê-ke là Xê-mi-ra, Giô-ách, Ê-li-ê-se, Ê-li-ô-ê-nai, Om-ri, Giê-rê-mốt, A-bi-gia, A-na-tốt, và A-lê-mết. Những kẻ ấy là con trai Bê-ke,|比 結 的 兒 子 是 細 米 拉 、 約 阿 施 、 以 利 以 謝 、 以 利 約 乃 、 暗 利 、 耶 利 摩 、 亞 比 雅 、 亞 拿 突 、 亞 拉 篾 ． 這 都 是 比 結 的 兒 子 。
họ đều là trưởng tộc, và người mạnh dạn; số con cháu họ, theo gia phổ của chúng, được hai vạn hai trăm người.|他 們 都 是 族 長 、 是 大 能 的 勇 士 、 按 著 家 譜 計 算 、 他 們 的 子 孫 共 有 二 萬 零 二 百 人 。
Con trai của Giê-đi -a-ên là Binh-han; con trai của Binh-han là Giê-úc, Bên-gia-min, Ê-hút, Kê-na-na, Xê-than, Ta-rê-si, và A-hi-sa-ha.|耶 疊 的 兒 子 是 比 勒 罕 。 比 勒 罕 的 兒 子 是 耶 烏 施 、 便 雅 憫 、 以 忽 、 基 拿 拿 、 細 坦 、 他 施 、 亞 希 沙 哈 。
Những kẻ nầy là con trai của Giê-đi -a-ên, đều là trưởng tộc, vốn người mạnh dạn; trong con cái chúng kẻ được ra trận, số là một vạn bảy ngàn hai trăm người.|這 都 是 耶 疊 的 兒 子 、 都 是 族 長 、 是 大 能 的 勇 士 、 他 們 的 子 孫 能 上 陣 打 仗 的 、 共 有 一 萬 七 千 二 百 人 。
Lại có Súp-bim và Hốp-bim, con trai của Y-rơ; Hu-rim con trai của A-he.|還 有 以 珥 的 兒 子 書 品 、 戶 品 、 並 亞 黑 的 兒 子 戶 伸 。
Con trai của Nép-ta-li là Gia-si-ên, Gu-ni, Gie-xe, và Sa-lum, đều là con của bà Bi-la.|拿 弗 他 利 的 兒 子 是 雅 薛 、 沽 尼 、 耶 色 、 沙 龍 ． 這 都 是 辟 拉 的 子 孫 。
Con trai của Ma-na-se là Ach-ri-ên, mà hầu A-ram của người sanh; nàng cũng sanh Ma-ki, là tổ phụ của Ga-la-át.|瑪 拿 西 的 兒 子 亞 斯 列 、 是 他 妾 亞 蘭 人 所 生 的 、 又 生 了 基 列 之 父 瑪 吉 。
Ma-ki cưới em gái của Hốp-kim và Súp-bim, tên là Ma -a-ca mà làm vợ. Tên của con thứ là Xê-lô-phát; Xê-lô-phát sanh ra mấy con gái.|瑪 吉 娶 的 妻 是 戶 品 、 書 品 的 妹 子 、 名 叫 瑪 迦 、 瑪 拿 西 的 次 子 名 叫 西 羅 非 哈 、 西 羅 非 哈 但 有 幾 個 女 兒 。
Ma -a-ca, vợ của Ma-ki, sanh được một đứa con trai, đặt tên là Phê-rết; tên của người em là Sê-rết. Sê-rết sanh ra U-lam và Ra-kem.|瑪 吉 的 妻 瑪 迦 生 了 一 個 兒 子 、 起 名 叫 毘 利 施 ． 毘 利 施 的 兄 弟 名 叫 示 利 施 、 示 利 施 的 兒 子 是 烏 蘭 和 利 金 。
Con trai của U-lam và Bê-đan. Ay là con trai của Ga-la-át, cháu của Ma-ki, chắt của Ma-na-se.|烏 蘭 的 兒 子 是 比 但 ． 這 都 是 基 列 的 子 孫 ． 基 列 是 瑪 吉 的 兒 子 、 瑪 吉 是 瑪 拿 西 的 兒 子 。
Em gái của Ga-la-át, là Ha-mô-lê-kết, anh Y-sốt, A-bi-ê-xe, và Mác-la.|基 列 的 妹 子 哈 摩 利 吉 生 了 伊 施 荷 、 亞 比 以 謝 、 瑪 拉 。
Con trai của Sê-mi-đa là A-hi-an, Sê-kem, Li-khi, và A-ni-am.|示 米 大 的 兒 子 是 亞 現 、 示 劍 、 利 克 希 、 阿 尼 安 。
Con trai của Ep-ra-im là Su-tê-la; con trai của Su-tê-la là Bê-re, con trai của Bê-re là Ta-hát, con trai của Ta-hát là Ê-lê -a-đa, con trai của Ê-lê -a-đa là Ta-hát,|以 法 蓮 的 兒 子 是 書 提 拉 、 書 提 拉 的 兒 子 是 比 列 、 比 列 的 兒 子 是 他 哈 、 他 哈 的 兒 子 是 以 拉 大 、 以 拉 大 的 兒 子 是 他 哈 、
con trai của Ta-hát là Xa-bát, con trai của Xa-bát là Su-tê-la, Ê-xe, và Ê-lê-át; chúng nó bị người đất Gát giết, vì có xuống Gát đặng cướp súc vật của họ.|他 哈 的 兒 子 是 撒 拔 、 撒 拔 的 兒 子 是 書 提 拉 ． 以 法 蓮 又 生 以 謝 、 以 列 ． 這 二 人 因 為 下 去 奪 取 迦 特 人 的 牲 畜 、 被 本 地 的 迦 特 人 殺 了 。
Ep-ra-im, cha chúng nó, để tang lâu ngày, và anh em người đều tới an ủi người.|他 們 的 父 親 以 法 蓮 為 他 們 悲 哀 了 多 日 、 他 的 弟 兄 都 來 安 慰 他 。
Đoạn, người ăn ở cùng vợ mình, nàng có thai, sanh được một đứa trai, đặt tên là Bê-ri -a, vì nhà người đã bị tai họa.|以 法 蓮 與 妻 同 房 、 他 妻 就 懷 孕 生 了 一 子 、 以 法 蓮 因 為 家 裡 遭 禍 、 就 給 這 兒 子 起 名 叫 比 利 亞 。
Con gái người là Sê-ê-ra; nàng xây Bết-Hô-rôn trên và dưới, cùng U-xên-Sê-ê-ra.|他 的 女 兒 名 叫 舍 伊 拉 、 就 是 建 築 上 伯 和 崙 、 下 伯 和 崙 、 與 烏 羨 舍 伊 拉 的 。
Lại người sanh Rê-pha; Rê-pha sanh Rê-sép và Tê-la; Tê-la sanh Ta-han;|比 利 阿 的 兒 子 是 利 法 、 和 利 悉 ． 利 悉 的 兒 子 是 他 拉 、 他 拉 的 兒 子 是 他 罕 、
Ta-han sanh La-ê-đan; La-ê-đan sanh Am-mi-hút; Am-mi-hút sanh Ê-li-sa-ma;|他 罕 的 兒 子 是 拉 但 、 拉 但 的 兒 子 是 亞 米 忽 、 亞 米 忽 的 兒 子 是 以 利 沙 瑪 、
Ê-li-sa-ma sanh Nun; và Nun sanh Giô-suê.|以 利 沙 瑪 的 兒 子 是 嫩 、 嫩 的 兒 子 是 約 書 亞 。
Sản nghiệp và nơi ở của chúng là Bê-tên và các hương thôn nó; về phía đông là Na -a-ran, và về phía tây là Ghe-xe với các hương thôn nó.|以 法 蓮 人 的 地 業 和 住 處 、 是 伯 特 利 與 其 村 莊 ． 東 邊 拿 蘭 、 西 邊 基 色 、 與 其 村 莊 、 示 劍 與 其 村 莊 、 直 到 迦 薩 與 其 村 莊 。
Gần bờ cõi chi phái Ma-na-se có Bết-Sê-an và các hương thôn nó, Mê-ghi-đô và các hương thôn nó. Đô-rơ và các hương thôn nó. Con cháu Giô-sép, con trai Y-sơ-ra-ên, đều ở tại những chỗ ấy.|還 有 靠 近 瑪 拿 西 人 的 境 界 、 伯 善 與 其 村 莊 、 他 納 與 其 村 莊 、 米 吉 多 與 其 村 莊 、 多 珥 與 其 村 莊 ． 以 色 列 兒 子 約 瑟 的 子 孫 住 在 這 些 地 方 。
Con trai của A-se là Dim-na, Dích-và, Dích-vi, Bê-ri -a và Sê-ra, là em gái chúng nó.|亞 設 的 兒 子 是 音 拿 、 亦 施 瓦 、 亦 施 韋 、 比 利 亞 、 還 有 他 們 的 妹 子 西 拉 。
Con trai của Bê-ri -a là Hê-be và Manh-ki-ên; Manh-ki-ên là tổ phụ của Biếc-xa-vít.|比 利 亞 的 兒 子 是 希 別 、 瑪 結 、 瑪 結 是 比 撒 威 的 父 親 。
Hê-be sanh Giáp-phơ-lết, Sô-mê, Hô-tham, và Su -a, là em gái của chúng nó.|希 別 生 雅 弗 勒 、 朔 默 、 何 坦 、 和 他 們 的 妹 子 書 雅 。
Con trai của Giát-phơ-lết là Pha-sác, Bim-hanh, và A-vát. Đó là những con trai của Giáp-phơ-lết.|雅 弗 勒 的 兒 子 是 巴 薩 、 賓 哈 、 亞 施 法 ． 這 都 是 雅 弗 勒 的 兒 子 。
Con trai của Sê-me là A-hi, Rô-hê-ga, Hu-ba, và A-ram.|朔 默 的 兒 子 是 亞 希 、 羅 迦 、 耶 戶 巴 、 亞 蘭 。
Con trai của Hê-lem, anh em Sê-me, là Xô-pha, Dim-na, Sê-lết, và A-manh.|朔 默 兄 弟 希 連 的 兒 子 是 瑣 法 、 音 那 、 示 利 斯 、 亞 抹 。
Con trai của Xô-pha là Su -a, Hạt-nê-phê, Su-anh, Bê-ri, Dim-ra,|瑣 法 的 兒 子 是 書 亞 、 哈 尼 弗 、 書 阿 勒 、 比 利 、 音 拉 、
Bết-se, Hốt, Sa-ma, Sinh-sa, Dít-ran, và Bê-ê-ra.|比 悉 、 河 得 、 珊 瑪 、 施 沙 、 益 蘭 、 比 拉 。
Con trai của Giê-the là Giê-phu-nê, Phít-ba, và A-ra.|益 帖 的 兒 子 是 耶 孚 尼 、 毘 斯 巴 、 亞 拉 。
Con trai của U-la là A-ra, Ha-ni-ên, và Ri-xi -a.|烏 拉 的 兒 子 是 亞 拉 、 漢 尼 業 、 利 寫 。
Những kẻ ấy đều là con cái của A-se, làm trưởng tộc, vốn là tinh binh và mạnh dạn, đứng đầu các quan tướng. Các người trong chúng hay chinh chiến, theo gia phổ, số được hai vạn sáu ngàn tên.|這 都 是 亞 設 的 子 孫 、 都 是 族 長 、 是 精 壯 大 能 的 勇 士 、 也 是 首 領 中 的 頭 目 、 按 著 家 譜 計 算 、 他 們 的 子 孫 能 出 戰 的 共 有 二 萬 六 千 人 。

					I Sử Ký 8				|
						歷代志上 8					
Bên-gia-min sanh Bê-la, con trưởng nam, thứ nhì là Ach-bên, thứ ba là Ac-ra,|便 雅 憫 的 長 子 比 拉 、 次 子 亞 實 別 、 三 子 亞 哈 拉 、
thứ tư là Nô-ha, và thứ năm là Ra-pha.|四 子 挪 哈 、 五 子 拉 法 。
Con trai của Bê-la là At-đa, Ghê-ra, A-bi-hút,|比 拉 的 兒 子 是 亞 大 、 基 拉 、 亞 比 忽 、
A-bi-sua, Na -a-man, A-hoa,|亞 比 書 、 乃 幔 、 亞 何 亞 、
Ghê-ra, Sê-phu-phan, và Hu-ram.|基 拉 、 示 孚 汛 、 戶 蘭 。
Đây là các con trai của Ê-hút; những người ấy đều làm trưởng tộc của dân Ghê-ba; dân ấy bị bắt làm phu tù dẫn đến đất Ma-na-hát;|以 忽 的 兒 子 作 迦 巴 居 民 的 族 長 、 被 擄 到 瑪 拿 轄 ．
Na -a-man, A-hi-gia, và Ghê-ra, đều bị bắt làm phu tù, và người sanh ra U-xa và A-hi-hút.|以 忽 的 兒 子 乃 幔 、 亞 希 亞 、 基 拉 也 被 擄 去 ． 基 拉 生 烏 撒 、 亞 希 忽 。
Sa-ha-ra-im sanh con ở trong xứ Mô-áp, sau khi để Hu-sim và Ba-ra, hai vợ người.|沙 哈 連 休 他 二 妻 戶 伸 和 巴 拉 之 後 、 在 摩 押 地 生 了 兒 子 。
Bởi Hô-đe, vợ người, thì sanh được Giô-báp, Xi-bia, Mê-sa, Manh-cam,|他 與 妻 賀 得 同 房 、 生 了 約 巴 、 洗 比 雅 、 米 沙 、 瑪 拉 干 、
Giê-út, Sô-kia, và Mịt-ma. Những người nầy là con trai của người và đều làm trưởng tộc.|耶 烏 斯 、 沙 迦 、 米 瑪 ． 他 這 些 兒 子 都 是 族 長 。
Bởi bà Hu-sim, người sanh A-bi-túp và En-ba-anh.|他 的 妻 戶 伸 給 他 生 的 兒 子 有 亞 比 突 、 以 利 巴 力 。
Con trai của En-ba-anh là Ê-be, Mi-sê-am, và Sê-mết; người ấy xây thành Ô-nô, và Lót và các hương thôn nó;|以 利 巴 力 的 兒 子 是 希 伯 、 米 珊 、 沙 麥 ． 沙 麥 建 立 阿 挪 、 和 羅 德 二 城 、 與 其 村 莊 。
lại sanh Bê-ri -a và Sê-ma; hai người làm trưởng tộc của dân cư A-gia-lôn, và đã đuổi dân thành Gát.|又 有 比 利 亞 、 和 示 瑪 、 是 亞 雅 崙 居 民 的 族 長 、 是 驅 逐 迦 特 人 的 。
Con trai của Bê-ria là A-hi-ô, Sa-sác,|亞 希 約 、 沙 煞 、 耶 利 末 、
Giê-rê-mốt, Xê-ba-đia, A-rát, E-đe,|西 巴 第 雅 、 亞 拉 得 、 亞 得 、
Mi-ca-ên, Dít-pha, và Giô-ha.|米 迦 勒 、 伊 施 巴 、 約 哈 都 是 比 利 亞 的 兒 子 。
Con trai của En-ba-anh là Xê-ba-đia, Mê-su-lam, Hi-ki, Hê-be,|西 巴 第 雅 、 米 書 蘭 、 希 西 基 、 希 伯 、
Gít-mê-rai, Gít-lia, và Giô-báp.|伊 施 米 萊 、 伊 斯 利 亞 、 約 巴 、 都 是 以 利 巴 力 的 兒 子 。
Con trai của Si-mê -i là Gia-kim, Xiếc-ri, Xáp-đi,|雅 金 、 細 基 利 、 撒 底 、
Ê-li-ê-nai, Xi-lê-tai, Ê-li-ên,|以 利 乃 、 洗 勒 太 、 以 列 、
A-đa-gia, Bê-ra-gia, và Sim-rát.|亞 大 雅 、 比 拉 雅 、 申 拉 、 都 是 示 每 的 兒 子 。
Con trai của Sa-sác là Gít-ban, Ê-be, Ê-li-ên,|伊 施 班 、 希 伯 、 以 列 、
Ap-đôn, Xiếc-ri, Ha-nan,|亞 伯 頓 、 細 基 利 、 哈 難 、
Ha-na-nia, Ê-lam, An-tô-ti-gia,|哈 拿 尼 雅 、 以 攔 、 安 陀 提 雅 、
Gíp-đê-gia, và Phê-nu-ên.|伊 弗 底 雅 、 毘 努 伊 勒 、 都 是 沙 煞 的 兒 子 。
Con trai của Giê-rô-ham là Sam-sê-rai, Sê-ha-ria, A-ta-lia,|珊 示 萊 、 示 哈 利 、 亞 他 利 雅 、
Gia-rê-sia, Ê-li-gia, và Xiếc-ri.|雅 利 西 、 以 利 亞 、 細 基 利 、 都 是 耶 羅 罕 的 兒 子 。
Những kẻ ấy làm trưởng tộc, đứng đầu trong dòng dõi của họ, và ở tại thành Giê-ru-sa-lem.|這 些 人 都 是 著 名 的 族 長 、 住 在 耶 路 撒 冷 。
tổ phụ của Ba-ba-ôn ở tại Ga-ba-ôn; tên vợ người là Ma -a-ca.|在 基 遍 住 的 有 基 遍 的 父 親 耶 利 ． 他 的 妻 名 叫 瑪 迦 。
Con trưởng nam người là Ap-đôn; lại có sanh Xu-rơ, Kích, Ba-anh, Na-đáp,|他 長 子 是 亞 伯 頓 、 他 又 生 蘇 珥 、 基 士 、 巴 力 、 拿 答 、
Ghê-đôn, A-hi-ô, và Xê-ke.|基 多 、 亞 希 約 、 撒 迦 、 米 基 羅 ．
Mích-lô sanh Si-mê -a; chúng cũng đồng ở cùng anh em mình tại Giê-ru-sa-lem đối mặt nhau.|米 基 羅 生 示 米 暗 。 這 些 人 和 他 們 的 弟 兄 、 在 耶 路 撒 冷 對 面 居 住 。
Nê-rơ sanh Kích; Kích sanh Sau-lơ; Sau-lơ sanh Giô-na-than, Manh-ki-sua, A-bi-na-đáp, và Ech-ba-anh.|尼 珥 生 基 士 、 基 士 生 掃 羅 、 掃 羅 生 約 拿 單 、 麥 基 舒 亞 、 亞 比 拿 達 、 伊 施 巴 力 。
Con trai của Giô-na-than là Mê-ri-Ba-anh; Mê-ri-Ba-anh sanh Mi-ca.|約 拿 單 的 兒 子 是 米 力 巴 力 〔 米 力 巴 力 在 撒 母 耳 下 四 章 四 節 作 米 非 波 設 〕 、 米 力 巴 力 生 米 迦 。
Con trai của Mi-ca là Phi-thôn, Mê-léc, Ta-rê -a, và A-cha.|米 迦 的 兒 子 是 毘 敦 、 米 勒 、 他 利 亞 、 亞 哈 斯 、
A-cha sanh Giê-hô -a-đa; Giê-hô -a-đa sanh A-lê-mết, At-ma-vết, và Xim-ri; Xim-ri sanh Một-sa;|亞 哈 斯 生 耶 何 阿 達 、 耶 何 阿 達 生 亞 拉 篾 、 亞 斯 瑪 威 、 心 利 、 心 利 生 摩 撒 、
Một-sa sanh Bi-nê -a; con trai của Bi-nê -a là Ra-pha; Ra-pha sanh Ê-lê -a-sa, Ê-lê -a-sa sanh A-xên.|摩 撒 生 比 尼 亞 、 比 尼 亞 的 兒 子 是 拉 法 、 拉 法 的 兒 子 是 以 利 亞 薩 、 以 利 亞 薩 的 兒 子 是 亞 悉 。
A-xên có sáu con trai, tên là A-ri-kham, Bốc-cu, Ích-ma-ên, Sê -a-ria, Ô-ba-đia, và Ha-nan. hết thảy những người ấy đều là con trai của A-xên.|亞 悉 有 六 個 兒 子 、 他 們 的 名 字 是 亞 斯 利 干 、 波 基 路 、 以 實 瑪 利 、 示 亞 利 雅 、 俄 巴 底 雅 、 哈 難 。 這 都 是 亞 悉 的 兒 子 。
con trai Ê-sết, anh em của A-xên, là U-lam, con trưởng nam, Giê-úc thứ nhì, và thứ ba là Ê-li-phê-lết.|亞 悉 兄 弟 以 設 的 長 子 是 烏 蘭 、 次 子 耶 烏 施 、 三 子 是 以 利 法 列 。
Con trai của U-lam đều là anh hùng, mạnh dạn, có tài bắn giỏi; chúng có con và cháu rất đông, số là một trăm năm mươi người. hết thảy người nầy đều là con cháu của Bên-gia-min.|烏 蘭 的 兒 子 都 是 大 能 的 勇 士 、 是 弓 箭 手 、 他 們 有 許 多 的 子 孫 、 共 一 百 五 十 名 、 都 是 便 雅 憫 人 。

					I Sử Ký 9				|
						歷代志上 9					
Ay vậy, cả dân Y-sơ-ra-ên được biên vào sổ theo các gia phổ; kìa đã ghi chép vào sách ký lược của các vua Y-sơ-ra-ên. Dân Giu-đa, tại tội lỗi họ, bị bắt đem qua nước Ba-by-lôn.|以 色 列 人 都 按 家 譜 計 算 、 寫 在 以 色 列 諸 王 記 上 。 猶 大 人 因 犯 罪 就 被 擄 到 巴 比 倫 。
Sau khi từ Ba-by-lôn trở về, các người ở đầu tiên trong địa nghiệp và trong các thành ấp của chúng, là người Y-sơ-ra-ên, thầy tế lễ, người Lê-vi, và người Nê-thi-nim.|先 從 巴 比 倫 回 來 、 住 在 自 己 地 業 城 邑 中 的 、 有 以 色 列 人 、 祭 司 、 利 未 人 、 尼 提 寧 的 首 領 。
Ở tại thành Giê-ru-sa-lem, có người Giu-đa, người Bên-gia-min, người Ep-ra-im, và người Mê-na-se.|住 在 耶 路 撒 冷 的 有 猶 大 人 、 便 雅 憫 人 、 以 法 蓮 人 、 瑪 拿 西 人 ．
Về dòng Phê-lết, là con của Giu-đa, có U-thai, con trai của A-mi-hút, A-mi-hút con trai của Om-ri, Om-ri con trai của Im-ri, và Im-ri con trai của Ba-ni.|猶 大 兒 子 法 勒 斯 的 子 孫 中 、 有 烏 太 、 烏 太 是 亞 米 忽 的 兒 子 、 亞 米 忽 是 暗 利 的 兒 子 、 暗 利 是 音 利 的 兒 子 、 音 利 是 巴 尼 的 兒 子 。
