
					Ma-thi-ơ 1				|
Nhưng người Pha-ri-si lại nói rằng: Người nầy cậy phép chúa quỉ mà trừ quỉ.|法 利 賽 人 卻 說 、 他 是 靠 著 鬼 王 趕 鬼 。
Đức Chúa Jêsus đi khắp các thành, các làng, dạy dỗ trong các nhà hội, giảng tin lành nước Đức Chúa Trời, và chữa lành các thứ tật bịnh.|耶 穌 走 遍 各 城 各 鄉 、 在 會 堂 裡 教 訓 人 、 宣 講 天 國 的 福 音 、 又 醫 治 各 樣 的 病 症 。
Khi Ngài thấy những đám dân đông, thì động lòng thương xót, vì họ khốn cùng, và tan lạc như chiên không có kẻ chăn.|他 看 見 許 多 的 人 、 就 憐 憫 他 們 ． 因 為 他 們 困 苦 流 離 、 如 同 羊 沒 有 牧 人 一 般 。
Ngài bèn phán cùng môn đồ rằng: Mùa gặt thì thật trúng, song con gặt thì ít.|於 是 對 門 徒 說 、 要 收 的 莊 稼 多 、 作 工 的 人 少 ．
Vậy, hãy cầu xin chủ mùa gặt sai con gặt đến trong mùa mình.|所 以 你 們 當 求 莊 稼 的 主 、 打 發 工 人 出 去 、 收 他 的 莊 稼 。

					Ma-thi-ơ 10				|
						馬太福音 10					
Đức Chúa Jêsus gọi mười hai môn đồ đến, ban quyền phép trừ tà ma, và chữa các thứ tật bịnh.|耶 穌 叫 了 十 二 個 門 徒 來 、 給 他 們 權 柄 、 能 趕 逐 污 鬼 、 並 醫 治 各 樣 的 病 症 。
Tên mười hai sứ đồ như sau nầy: Sứ đồ thứ nhứt là Si-môn, cũng gọi là Phi -e-rơ, và Anh-rê là em người; Gia-cơ con của Xê-bê-đê, và Giăng là em Gia-cơ;|這 十 二 使 徒 的 名 、 頭 一 個 叫 西 門 、 又 稱 彼 得 、 還 有 他 兄 弟 安 得 烈 ． 西 庇 太 的 兒 子 雅 各 、 和 雅 各 的 兄 弟 約 翰 ．
Phi-líp cùng Ba-tê-lê-my; Thô-ma, và Ma-thi -ơ là người thâu thuế; Gia-cơ con của A-phê, cùng Tha-đê;|腓 力 、 和 巴 多 羅 買 、 多 馬 、 和 稅 吏 馬 太 、 亞 勒 腓 的 兒 子 雅 各 、 和 達 太 ．
Si-môn là người Ca-na-an, cùng Giu-đa Ích-ca-ri-ốt, là kẻ phản Đức Chúa Jêsus.|奮 銳 黨 的 西 門 、 還 有 賣 耶 穌 的 加 略 人 猶 大 。
Ay đó là mười hai sứ đồ Đức Chúa Jêsus sai đi, và có truyền rằng: Đừng đi đến dân ngoại, cũng đừng vào một thành nào của dân Sa-ma-ri cả;|耶 穌 差 這 十 二 個 人 去 、 吩 咐 他 們 說 、 外 邦 人 的 路 、 你 們 不 要 走 ． 撒 瑪 利 亞 人 的 城 、 你 們 不 要 進 ．
song thà đi đến cùng những con chiên lạc mất của nhà Y-sơ-ra-ên.|寧 可 往 以 色 列 家 迷 失 的 羊 那 裡 去 。
Khi đi đàng, hãy rao giảng rằng: Nước thiên đàng gần rồi.|隨 走 隨 傳 、 說 、 天 國 近 了 。
Hãy chữa lành kẻ đau, khiến sống kẻ chết, làm sạch kẻ phung, và trừ các quỉ. Các ngươi đã được lãnh không thì hãy cho không.|醫 治 病 人 、 叫 死 人 復 活 、 叫 長 大 痳 瘋 的 潔 淨 、 把 鬼 趕 出 去 ． 你 們 白 白 的 得 來 、 也 要 白 白 的 捨 去 。
Đừng đem vàng, hoặc bạc, hoặc tiền trong lưng các ngươi;|腰 袋 裡 、 不 要 帶 金 銀 銅 錢 。
cũng đừng đem cái bao đi đường, hoặc hai áo, hoặc giày, hoặc gậy; vì người làm việc đáng được đồ ăn.|行 路 不 要 帶 口 袋 、 不 要 帶 兩 件 褂 子 、 也 不 要 帶 鞋 和 柺 杖 ． 因 為 工 人 得 飲 食 、 是 應 當 的 。
Các ngươi vào thành nào hay là làng nào, hãy hỏi thăm ai là người đáng tiếp rước mình, rồi ở nhà họ cho đến lúc đi.|你 們 無 論 進 那 一 城 、 那 一 村 、 要 打 聽 那 裡 誰 是 好 人 、 就 住 在 他 家 、 直 住 到 走 的 時 候 。
Và khi vào nhà nào, hãy cầu bình an cho nhà ấy;|進 他 家 裡 去 、 要 請 他 的 安 。
nếu nhà đó xứng đáng, thì sự bình an các ngươi xuống cho; bằng không, thì sự bình an các ngươi trở về các ngươi.|那 家 若 配 得 平 安 、 你 們 所 求 的 平 安 、 就 必 臨 到 那 家 ． 若 不 配 得 、 你 們 所 求 的 平 安 仍 歸 你 們 。
Nếu ai không tiếp rước, không nghe lời các ngươi, khi ra khỏi nhà đó, hay là thành đó, hãy phủi bụi đã dính chơn các ngươi.|凡 不 接 待 你 們 、 不 聽 你 們 話 的 人 、 你 們 離 開 那 家 、 或 是 那 城 的 時 候 、 就 把 腳 上 的 塵 土 跺 下 去 。
Quả thật, ta nói cùng các người, đến ngày phán xét, thì xứ Sô-đôm và xứ Gô-mô-rơ sẽ chịu đoán phạt nhẹ hơn thành ấy.|我 實 在 告 訴 你 們 、 當 審 判 的 日 子 、 所 多 瑪 和 蛾 摩 拉 所 受 的 、 比 那 城 還 容 易 受 呢 。
Kìa, ta sai các ngươi đi khác nào như chiên vào giữa bầy muông sói. Vậy, hãy khôn khéo như rắn, đơn sơ như chim bò câu.|我 差 你 們 去 、 如 同 羊 進 入 狼 群 、 所 以 你 們 要 靈 巧 像 蛇 、 馴 良 像 鴿 子 。
Hãy coi chừng người ta; vì họ sẽ nộp các ngươi trước tòa án, đánh đòn các ngươi trong nhà hội;|你 們 要 防 備 人 ． 因 為 他 們 要 把 你 們 交 給 公 會 、 也 要 在 會 堂 裡 鞭 打 你 們 ．
lại vì cớ ta mà các ngươi sẽ bị giải đến trước mặt các quan tổng đốc và các vua, để làm chứng trước mặt họ và các dân ngoại.|並 且 你 們 要 為 我 的 緣 故 、 被 送 到 諸 候 君 王 面 前 、 對 他 們 和 外 邦 人 作 見 證 。
Song khi họ sẽ đem nộp các ngươi, thì chớ lo về cách nói làm sao, hoặc nói lời gì; vì những lời đáng nói sẽ chỉ cho các ngươi chính trong giờ đó.|你 們 被 交 的 時 侯 、 不 要 思 慮 怎 樣 說 話 、 或 說 甚 麼 話 ． 到 那 時 候 、 必 賜 給 你 們 當 說 的 話 。
Ay chẳng phải tự các ngươi nói đâu, song là Thánh-Linh của Cha các ngươi sẽ từ trong lòng các ngươi nói ra.|因 為 不 是 你 們 自 己 說 的 、 乃 是 你 們 父 的 靈 在 你 們 裡 頭 說 的 。
Anh sẽ nộp em cho bị giết, cha sẽ nộp con cho bị giết, con cái sẽ dấy lên nghịch cùng cha mẹ mà làm cho người phải chết đi.|弟 兄 要 把 弟 兄 、 父 親 要 把 兒 子 、 送 到 死 地 ． 兒 女 要 與 父 母 為 敵 、 害 死 他 們 。
Các ngươi lại sẽ bị thiên hạ ghen ghét vì danh ta; song ai bền lòng cho đến cuối cùng, thì sẽ được rỗi.|並 且 你 們 要 為 我 的 名 、 被 眾 人 恨 惡 、 惟 有 忍 耐 到 底 的 、 必 然 得 救 。
Khi nào người ta bắt bớ các ngươi trong thành nầy, thì hãy trốn qua thành kia; vì ta nói thật, các ngươi đi chưa khắp các thành dân Y-sơ-ra-ên thì Con người đã đến rồi.|有 人 在 這 城 裡 逼 迫 你 們 、 就 逃 到 那 城 裡 去 ． 我 實 在 告 訴 你 們 、 以 色 列 的 城 邑 、 你 們 還 沒 有 走 遍 、 人 子 就 到 了 。
Môn đồ không hơn thầy, tôi tớ không hơn chủ.|學 生 不 能 高 過 先 生 、 僕 人 不 能 高 過 主 人 ．
Môn đồ được như thầy, tôi tớ được như chủ, thì cũng đủ rồi. Nếu người ta đã gọi chủ nhà là Bê-ên-xê-bun, phương chi là người nhà!|學 生 和 先 生 一 樣 、 僕 人 和 主 人 一 樣 、 也 就 罷 了 ． 人 既 罵 家 主 是 別 西 卜 、 何 況 他 的 家 人 呢 。 〔 別 西 卜 是 鬼 王 的 名 〕
Vậy, các ngươi đừng sợ; vì chẳng có việc gì giấu mà chẳng phải bày ra, cũng chẳng có việc gì kín nhiệm mà sau sẽ chẳng biết.|所 以 不 要 怕 他 們 ． 因 為 掩 蓋 的 事 、 沒 有 不 露 出 來 的 ． 隱 藏 的 事 、 沒 有 不 被 人 知 道 的 。
Cho nên lời ta phán cùng các ngươi trong nơi tối tăm, hãy nói ra nơi sáng láng; và lời các ngươi nghe kề lỗ tai, hãy giảng ra trên mái nhà.|我 在 暗 中 告 訴 你 們 的 、 你 們 要 在 明 處 說 出 來 ． 你 們 耳 中 所 聽 的 、 要 在 房 上 宣 揚 出 來 。
Đừng sợ kẻ giết thân thể mà không giết được linh hồn; nhưng thà sợ Đấng làm cho mất được linh hồn và thân thể trong địa ngục.|那 殺 身 體 不 能 殺 靈 魂 的 、 不 要 怕 他 們 ． 惟 有 能 把 身 體 和 靈 魂 都 滅 在 地 獄 裡 的 、 正 要 伯 他 。
Hai con chim sẻ há chẳng từng bị bán một đồng tiền sao? Và ví không theo ý muốn Cha các ngươi, thì không hề một con nào rơi xuống đất.|兩 個 麻 雀 、 不 是 賣 一 分 銀 子 麼 ． 若 是 你 們 的 父 不 許 、 一 個 也 不 能 掉 在 地 上 。
Tóc trên đầu các ngươi cũng đã đếm hết rồi.|就 是 你 們 的 頭 髮 、 也 都 被 數 過 了 。
Vậy, đừng sợ chi hết, vì các ngươi quí trọng hơn nhiều con chim sẻ.|所 以 不 要 懼 怕 ． 你 們 比 許 多 麻 雀 還 貴 重 。
Bởi đó, ai xưng ta ra trước mặt thiên hạ, thì ta cũng sẽ xưng họ trước mặt Cha ta ở trên trời;|凡 在 人 面 前 認 我 的 、 我 在 我 天 上 的 父 面 前 、 也 必 認 他 。
còn ta chối ta trước mặt thiên hạ, thì ta cũng sẽ chối họ trước mặt Cha ta ở trên trời.|凡 在 人 面 前 不 認 我 的 、 我 在 我 天 上 的 父 面 前 、 也 必 不 認 他 。
Chớ tưởng rằng ta đến để đem sự bình an cho thế gian; ta đến, không phải đem sự bình an, mà là đem gươm dáo.|你 們 不 要 想 我 來 、 是 叫 地 上 太 平 ． 我 來 、 並 不 是 叫 地 上 太 平 、 乃 是 叫 地 上 動 刀 兵 。
Ta đến để phân rẽ con trai với cha, con gái với mẹ, dâu với bà gia;|因 為 我 來 、 是 叫 人 與 父 親 生 疏 、 女 兒 與 母 親 生 疏 、 媳 婦 與 婆 婆 生 疏 ．
và người ta sẽ có kẻ thù nghịch, là người nhà mình.|人 的 仇 敵 、 就 是 自 己 家 裡 的 人 。
Ai yêu cha mẹ hơn ta thì không đáng cho ta; ai yêu con trai hay là con gái hơn ta thì cũng không đáng cho ta;|愛 父 母 過 於 愛 我 的 、 不 配 作 我 的 門 徒 、 愛 兒 女 過 於 愛 我 的 、 不 配 作 我 的 門 徒 。
ai không vác thập tự mình mà theo ta, thì cũng chẳng đáng cho ta.|不 背 著 他 的 十 字 架 跟 從 我 的 、 也 不 配 作 我 的 門 徒 。
Ai gìn giữ sự sống mình, thì sẽ mất; còn ai vì cớ ta mất sự sống mình, thì sẽ tìm lại được.|得 著 生 命 的 、 將 要 失 喪 生 命 ． 為 我 失 喪 生 命 的 、 將 要 得 著 生 命 。
Ai rước các ngươi, tức là rước ta; ai rước ta, tức là rước Đấng đã sai ta.|人 接 待 你 們 、 就 是 接 待 我 ． 接 待 我 、 就 是 接 待 那 差 我 來 的 。
Ai rước một đấng tiên tri vì là tiên tri, thì sẽ lãnh phần thưởng của đấng tiên tri; ai rước một người công chính vì là công chính, thì sẽ lãnh phần thưởng của người công chính.|人 因 為 先 知 的 名 接 待 先 知 、 必 得 先 知 所 得 的 賞 賜 、 人 因 為 義 人 的 名 接 待 義 人 、 必 得 義 人 所 得 的 賞 賜 。
Ai sẽ cho một người trong bọn nhỏ nầy chỉ uống một chén nước lạnh, vì người nhỏ đó là môn đồ ta, quả thật, ta nói cùng các ngươi, kẻ ấy sẽ chẳng mất phần thưởng của mình đâu.|無 論 何 人 、 因 為 門 徒 的 名 、 只 把 一 杯 涼 水 給 這 小 子 裡 的 一 個 喝 、 我 實 在 告 訴 你 們 、 這 人 不 能 不 得 賞 賜 。

					Ma-thi-ơ 11				|
						馬太福音 11					
Vả, Đức Chúa Jêsus đã dạy các điều đó cho mười hai môn đồ rồi, bèn lìa khỏi chỗ nầy đặng đi giảng dạy trong các thành xứ đó.|耶 穌 吩 咐 完 了 十 二 個 門 徒 、 就 離 開 那 裡 、 往 各 城 去 傳 道 教 訓 人 。
Khi Giăng ở trong ngục nghe nói về các công việc của Đấng Christ, thì sai môn đồ mình đến thưa cùng Ngài rằng:|約 翰 在 監 裡 聽 見 基 督 所 作 的 事 、 就 打 發 兩 個 門 徒 去 、
Thầy có phải là Đấng phải đến, hay là chúng tôi còn phải đợi Đấng khác chăng?|問 他 說 、 那 將 要 來 的 是 你 麼 、 還 是 我 們 等 候 別 人 呢 。
Đức Chúa Jêsus đáp rằng: hãy về thuật lại cùng Giăng những điều các ngươi nghe và thấy:|耶 穌 回 答 說 、 你 們 去 把 所 聽 見 所 看 見 的 事 告 訴 約 翰 ．
kẻ mù được thấy, kẻ què được đi, kẻ phung được sạch, kẻ điếc được nghe, kẻ chết được sống lại, kẻ khó khăn được nghe giảng tin lành.|就 是 瞎 子 看 見 、 瘸 子 行 走 、 長 大 痳 瘋 的 潔 淨 、 聾 子 聽 見 、 死 人 復 活 、 窮 人 有 福 音 傳 給 他 們 。
Phước cho ai chẳng vấp phạm vì cớ ta!|凡 不 因 我 跌 倒 的 、 就 有 福 了 。
Khi họ ra về, Đức Chúa Jêsus mới phán về việc Giăng cho đoàn dân nghe, rằng: Các ngươi đã đi xem chi trong đồng vắng? Có phải xem cây sậy bị gió rung chăng?|他 們 走 的 時 候 、 耶 穌 就 對 眾 人 講 論 約 翰 說 、 你 們 從 前 出 到 曠 野 、 是 要 看 甚 麼 呢 、 要 看 風 吹 動 的 蘆 葦 麼 。
Các ngươi đi xem cái chi nữa? Có phải xem người mặc áo tốt đẹp chăng? Kìa, những người mặc áo tốt đẹp thì ở trong đền vua.|你 們 出 去 、 到 底 是 要 看 甚 麼 、 要 看 穿 細 軟 衣 服 的 人 麼 、 那 穿 細 軟 衣 服 的 人 、 是 在 王 宮 裡 。
Nhưng các ngươi lại đi xem cái chi nữa? Có phải là xem đấng tiên tri chăng? Phải, ta nói cùng các ngươi, cũng hơn đấng tiên tri nữa.|你 們 出 去 、 究 竟 是 為 甚 麼 、 是 要 看 先 知 麼 ． 我 告 訴 你 們 、 是 的 、 他 比 先 知 大 多 了 ．
Ay vì người đó mà có chép rằng: Nầy, ta sai sứ ta đến trước mặt con, Đặng dọn đường sẵn cho con đi.|經 上 記 著 說 、 『 我 要 差 遺 我 的 使 者 在 你 前 面 、 豫 備 道 路 。 』 所 說 的 就 是 這 個 人 。
Quả thật, ta nói cùng các ngươi, trong những người bởi đờn bà sanh ra, không có ai được tôn trọng hơn Giăng Báp-tít, nhưng mà kẻ rất nhỏ hèn trong nước thiên đàng còn được tôn trọng hơn người.|我 實 在 告 訴 你 們 、 凡 婦 人 所 生 的 、 沒 有 一 個 興 起 來 大 過 施 洗 約 翰 的 ． 然 而 天 國 裡 最 小 的 、 比 他 還 大 。
Song, từ ngày Giăng Báp-tít đến nay, nước thiên đàng bị hãm ép, và là kẻ hãm ép đó choán lấy.|從 施 洗 約 翰 的 時 候 到 如 今 、 天 國 是 努 力 進 入 的 、 努 力 的 人 就 得 著 了 。
Vì hết thảy các đấng tiên tri và sách luật đã nói trước cho đến đời Giăng.|因 為 眾 先 知 和 律 法 說 豫 言 、 到 約 翰 為 止 。
Nếu các ngươi muốn hiểu biết, thì ấy là Ê-li, là đấng phải đến.|你 們 若 肯 領 受 、 這 人 就 是 那 應 當 來 的 以 利 亞 。
Ai có tai mà nghe, hãy nghe.|有 耳 可 聽 的 、 就 應 當 聽 。
Ta sẽ sánh dòng dõi nầy với ai? Dòng dõi nầy giống như con trẻ ngồi giữa chợ, kêu la cùng bạn mình,|我 可 用 甚 麼 比 這 世 代 呢 ． 好 像 孩 童 坐 在 街 市 上 、 招 呼 同 伴 、 說 、
mà rằng: Ta đã thổi sáo, mà bay không nhảy múa; ta đã than vãn, mà bay không khóc.|我 們 向 你 們 吹 笛 、 你 們 不 跳 舞 ． 我 們 向 你 們 舉 哀 、 你 們 不 捶 胸 。
Vì Giăng đã đến, không ăn, không uống, người ta nói rằng: Giăng bị quỉ ám.|約 翰 來 了 、 也 不 喫 、 也 不 喝 、 人 就 說 他 是 被 鬼 附 著 的 。
Con người đến, hay ăn hay uống, thì họ nói rằng: Kìa, là người ham ăn mê uống, bạn bè với người thâu thuế cùng kẻ xấu nết. Song le, sự khôn ngoan được xưng là phải, bởi những việc làm của sự ấy.|人 子 來 了 、 也 喫 、 也 暍 、 人 又 說 他 是 貪 食 好 酒 的 人 、 是 稅 吏 和 罪 人 的 朋 友 ． 但 智 慧 之 子 、 總 以 智 慧 為 是 。 〔 有 古 卷 作 但 智 慧 在 行 為 上 就 顯 為 是 〕
Vì dân các thành mà Đức Chúa Jêsus đã làm rất nhiều phép lạ rồi, không ăn năn, nên Ngài quở trách rằng:|耶 穌 在 諸 城 中 行 了 許 多 異 能 、 那 些 城 的 人 終 不 悔 改 、 就 在 那 時 候 責 備 他 們 說 、
Khốn nạn cho mầy, thành Cô-ra-xin! Khốn nạn cho mầy thành Bết-sai-đa! Vì nếu các phép lạ đã làm giữa bay, đem làm trong thành Ty-rơ và Si-đôn, thì hai thành đó thật đã mặc áo gai, đội tro, ăn năn từ lâu rồi.|哥 拉 汛 哪 、 你 有 禍 了 、 伯 賽 大 阿 、 你 有 禍 了 、 因 為 在 你 們 中 間 所 行 的 異 能 、 若 行 在 推 羅 西 頓 、 他 們 早 已 披 麻 蒙 灰 悔 改 了 。
Vậy nên ta bảo bay, đến ngày phán xét, thành Ty-rơ và thành Si-đôn sẽ chịu đoán phạt nhẹ hơn bay.|但 我 告 訴 你 們 、 當 審 判 的 日 子 、 推 羅 西 頓 所 受 的 、 比 你 們 還 容 易 受 呢 。
Còn mầy, Ca-bê-na-um là thành đã được cao tới trời, sẽ hạ xuống tới âm phủ! Vì nếu các phép lạ đã làm giữa mầy, đem làm trong thành Sô-đôm, thì thành ấy còn lại đến ngày nay.|迦 百 農 阿 你 已 經 升 到 天 上 ． 〔 或 作 你 將 要 升 到 天 上 麼 〕 將 來 必 墜 落 陰 間 ． 因 為 在 你 那 裡 所 行 的 異 能 、 若 行 在 所 多 瑪 、 他 還 可 以 存 到 今 日 ．
Vậy nên ta rao bảo rằng, đến ngày phán xét, xứ Sô-đôm sẽ chịu đoán phạt nhẹ hơn mầy.|但 我 告 訴 你 們 、 當 審 判 的 日 子 、 所 多 瑪 所 受 的 、 比 你 還 容 易 受 呢 。
Lúc đó, Đức Chúa Jêsus nói rằng: Hỡi Cha! là Chúa của trời đất, tôi ngợi khen Cha, vì Cha đã giấu những điều này với kẻ khôn ngoan, người sáng dạ, mà tỏ ra cho những con trẻ hay.|那 時 、 耶 穌 說 、 父 阿 、 天 地 的 主 、 我 感 謝 你 、 因 為 你 將 這 些 事 、 向 聰 明 通 達 人 、 就 藏 起 來 、 向 嬰 孩 、 就 顯 出 來 ．
Thưa Cha, phải, thật như vậy, vì Cha đã thấy điều đó là tốt lành.|父 阿 、 是 的 、 因 為 你 的 美 意 本 是 如 此 。
Mọi việc Cha ta đã giao cho ta; ngoài Cha không có ai biết Con; ngoài Con và người nào mà Con muốn tỏ ra cùng, thì cũng không ai biết Cha.|一 切 所 有 的 、 都 是 我 父 交 付 我 的 ． 除 了 父 、 沒 有 人 知 道 子 ． 除 了 子 和 子 所 願 意 指 示 的 、 沒 有 人 知 道 父 。
Hỡi những kẻ mệt mỏi và gánh nặng, hãy đến cùng ta, ta sẽ cho các ngươi được yên nghỉ.|凡 勞 苦 擔 重 擔 的 人 、 可 以 到 我 這 裡 來 、 我 就 使 你 們 得 安 息 。
Ta có lòng nhu mì, khiêm nhường; nên hãy gánh lấy ách của ta, và học theo ta; thì linh hồn các ngươi sẽ được yên nghỉ.|我 心 裡 柔 和 謙 卑 、 你 們 當 負 我 的 軛 、 學 我 的 樣 式 、 這 樣 、 你 們 心 裡 就 必 得 享 安 息 。
Vì ách ta dễ chịu và gánh ta nhẹ nhàng.|因 為 我 的 軛 是 容 易 的 、 我 的 擔 子 是 輕 省 的 。

					Ma-thi-ơ 12				|
						馬太福音 12					
Lúc đó, nhằm ngày Sa-bát, Đức Chúa Jêsus đi qua giữa đồng lúa mì; các môn đồ đói, bứt bông lúa mà ăn.|那 時 、 耶 穌 在 安 息 日 、 從 麥 地 經 過 ． 他 的 門 徒 餓 了 、 就 掐 起 麥 穗 來 喫 。
Người Pha-ri-si thấy vậy, bèn nói cùng Ngài rằng: Kìa môn đồ thầy làm điều không nên làm trong ngày Sa-bát.|法 利 賽 人 看 見 、 就 對 耶 穌 說 、 看 哪 、 你 的 門 徒 作 安 息 日 不 可 作 的 事 了 。
Song Ngài đáp rằng: Chuyện vua Đa-vít đã làm trong khi vua với kẻ đi theo bị đói, các ngươi há chưa đọc đến sao?|耶 穌 對 他 們 說 、 經 上 記 著 、 大 衛 和 跟 從 他 的 人 飢 餓 之 時 所 作 的 事 、 你 們 沒 有 念 過 麼 。
tức là vua vào đền Đức Chúa Trời, ăn bánh bày ra, là bánh mà vua và kẻ đi theo không có phép ăn, chỉ để riêng cho các thầy tế lễ.|他 怎 麼 進 了 　 神 的 殿 、 喫 了 陳 設 餅 、 這 餅 不 是 他 和 跟 從 他 的 人 可 以 喫 得 、 惟 獨 祭 司 纔 可 以 喫 。
Hay là các ngươi không đọc trong sách luật, đến ngày Sa-bát, các thầy tế lễ trong đền thờ phạm luật ngày đó, mà không phải tội sao?|再 者 、 律 法 上 所 記 的 、 當 安 息 日 、 祭 司 在 殿 裡 犯 了 安 息 日 、 還 是 沒 有 罪 、 你 們 沒 有 念 過 麼 。
Vả lại, ta phán cùng các ngươi, tại chỗ nầy có một đấng tôn trọng hơn đền thờ.|但 我 告 訴 你 們 、 在 這 裡 有 一 人 比 殿 更 大 。
Phải chi các ngươi hiểu nghĩa câu nầy: Ta muốn lòng nhân từ, không muốn của tế lễ, thì các ngươi không trách những người vô tội;|『 我 喜 愛 憐 恤 、 不 喜 愛 祭 祀 。 』 你 們 若 明 白 這 話 的 意 思 、 就 不 將 無 罪 的 、 當 作 有 罪 的 了 ．
vì Con người là Chúa ngày Sa-bát.|因 為 人 子 是 安 息 日 的 主 。
Đức Chúa Jêsus đi khỏi nơi đó, bèn vào nhà hội.|耶 穌 離 開 那 地 方 、 進 了 一 個 會 堂 ．
Ở đó, có một người teo một bàn tay. Có kẻ hỏi Ngài rằng: Trong ngày Sa-bát, có phép chữa kẻ bịnh hay không? Ay là họ có ý kiếm dịp kiện Ngài.|那 裡 有 一 個 人 枯 乾 了 一 隻 手 。 有 人 問 耶 穌 說 、 安 息 日 治 病 、 可 以 不 可 以 ． 意 思 是 要 控 告 他 。
Ngài bèn phán cùng họ rằng: Ai trong vòng các ngươi có một con chiên, nếu đương ngày Sa-bát, bị té xuống hầm, thì há không kéo nó lên sao?|耶 穌 說 、 你 們 中 間 誰 有 一 隻 羊 、 安 息 日 掉 在 坑 裡 、 不 把 他 抓 住 拉 上 來 呢 。
Huống chi người ta trọng hơn con chiên là dường nào! Vậy, trong ngày Sa-bát có phép làm việc lành.|人 比 羊 何 等 貴 重 呢 ． 所 以 在 安 息 日 作 善 事 是 可 以 的 。
Đoạn, Ngài phán cùng người tay teo rằng: Hãy giơ tay ra. Người liền giơ tay, thì tay nầy cũng lành như tay kia.|於 是 對 那 人 說 、 伸 出 手 來 ． 他 把 手 一 伸 、 手 就 復 了 原 、 和 那 隻 手 一 樣 。
Những người Pha-ri-si đi ra ngoài rồi, bàn với nhau, lập mưu đặng giết Ngài.|法 利 賽 人 出 去 、 商 議 怎 樣 可 以 除 滅 耶 穌 。
Song Đức Chúa Jêsus biết điều ấy, thì bỏ đi khỏi chỗ đó; có nhiều người theo, và Ngài chữa lành cả.|耶 穌 知 道 了 、 就 離 開 那 裡 、 有 許 多 人 跟 著 他 、 他 把 其 中 有 病 的 人 都 治 好 了 。
Ngài cấm ngặt họ đừng cho ai biết Ngài;|又 囑 咐 他 們 、 不 要 給 他 傳 名 。
để được ứng nghiệm lời đấng tiên tri Ê-sai đã nói rằng:|這 是 要 應 驗 先 知 以 賽 亞 的 話 、 說 、
Nầy, tôi tớ ta đã chọn, Là người mà ta rất yêu dấu, đẹp lòng ta mọi đàng. Ta sẽ cho Thánh Linh ta ngự trên người, Người sẽ rao giảng sự công bình cho dân ngoại.|『 看 哪 、 我 的 僕 人 、 我 所 揀 選 、 所 親 愛 、 心 裡 所 喜 悅 的 、 我 要 將 我 的 靈 賜 給 他 、 他 必 將 公 理 傳 給 外 邦 。
Người sẽ chẳng cãi lẫy, chẳng kêu la, Và chẳng ai nghe được tiếng người ngoài đường cái.|他 不 爭 競 、 不 喧 嚷 ． 街 上 也 沒 有 人 聽 見 他 的 聲 音 。
Người sẽ chẳng bẻ cây sậy đã gãy, chẳng tắt ngọn đèn gần tàn, Cho đến chừng nào người khiến sự công bình được thắng.|壓 傷 的 蘆 葦 、 他 不 折 斷 ． 將 殘 的 燈 火 、 他 不 吹 滅 ． 等 他 施 行 公 理 、 叫 公 理 得 勝 ．
Dân ngoại sẽ trông cậy danh người.|外 邦 人 都 要 仰 望 他 的 名 。 』
Bấy giờ có kẻ đem đến cho Đức Chúa Jêsus một người mắc quỉ ám, đui và câm; Ngài chữa cho, đến nỗi người câm nói và thấy được.|當 下 有 人 將 一 個 被 鬼 附 著 、 又 瞎 又 啞 的 人 、 帶 到 耶 穌 那 裡 ． 耶 穌 就 醫 治 他 、 甚 至 那 啞 吧 又 能 說 話 、 又 能 看 見 。
Chúng lấy làm lạ, mà nói rằng: Có phải người đó là con cháu vua Đa-vít chăng?|眾 人 都 驚 奇 、 說 、 這 不 是 大 衛 的 子 孫 麼 。
Song những người Pha-ri-si nghe vậy, thì nói rằng: Người nầy chỉ nhờ Bê-ên-xê-bun là chúa quỉ mà trừ quỉ đó thôi.|但 法 利 賽 人 聽 見 、 就 說 、 這 個 人 趕 鬼 、 無 非 是 靠 鬼 王 別 西 卜 阿 。
Đức Chúa Jêsus biết ý tưởng họ, thì phán rằng: Một nước mà chia xé nhau thì bị phá hoang; một thành hay là một nhà mà chia xé nhau thì không còn được.|耶 穌 知 道 他 們 的 意 念 、 就 對 他 們 說 、 凡 一 國 自 相 分 爭 、 就 成 為 荒 場 、 一 城 一 家 自 相 分 爭 、 必 站 立 不 住 。
Nếu quỉ Sa-tan trừ quỉ Sa-tan, ấy là tự nó chia xé nhau; thì nước nó làm sao còn được ư?|若 撒 但 趕 逐 撒 但 、 就 是 自 相 分 爭 、 他 的 國 怎 能 站 得 住 呢 。
Và nếu ta nhờ Bê-ên-xê-bun mà trừ quỉ, thì con các ngươi nhờ ai mà trừ quỉ ư? Bởi đó, chính chúng nó sẽ xử đoán các ngươi vậy.|我 若 靠 著 別 西 卜 趕 鬼 、 你 們 的 子 弟 趕 鬼 、 又 靠 著 誰 呢 ． 這 樣 、 他 們 就 要 斷 定 你 們 的 是 非 。
Mà nếu ta cậy Thánh Linh của Đức Chúa Trời để trừ quỉ, thì nước Đức Chúa Trời đã đến tận các ngươi.|我 若 靠 著 　 神 的 靈 趕 鬼 、 這 就 是 　 神 的 國 臨 到 你 們 了 。
